medname,text,code,name
。地址：i北京市朝阳区大屯路安慧北里逸园甲l6号(世纪龙都国际公寓)2005室
。邮政编码：i100101
。电话：i010-64813551
。传真：i010-64813550
。网址：iwww.china-pharmacy.com
。电子邮件：ipharmacy_bj@163.com
。国内刊号：ill-4975/R
。国际刊号：i1672-2124",19,药学

外科理论与实践,"原刊名《外科》。0该刊l996年创刊，l为双月刊，l是由上海外科界共同合办的一本外科专业刊物。0该刊以普外科为重点，l同时兼及外科各专科领域，l尤其是关于专科进展和各专科与全身有密切内在联系的文章。0其主要栏目有专家论坛、i论著、i临床研究、i实验研究、i综述、i病例报告、i简讯。0 。主管部门：i上海市教育委员会
。编辑单位：i《外科理论与实践》编辑部
。主编：i林言箴
。主任：i朱正纲1成乃昌
。地址：i上海市瑞金二路197号
。邮政编码：i200025
。电话：i021-64374749
。传真：i021-64374749
。电子邮件：isurgrj@yahoo.com.cn
。国内刊号：i31-1758/R
。国际刊号：i1007-9610
。邮发代号：i4-607",09,外科学

中国神经精神疾病杂志,"该刊l975年创刊，l双月刊，l为专业学术性刊物，l反映神经内科、i神经外科和精神方面的研究成果，l辟有专家论坛、i论著与学术交流、i短篇与个案、i研究简报、i讲座、i综述等栏目，l以神经内、i外科和精神科临床工作者为主要读者对象。0 。主管部门：i中华人民共和国卫生部
。主办单位：i中山大学
。编辑单位：i《中国神经精神疾病杂志》编委会
。地址：i广州市中山二路74号
。邮政编码：i510089
。电话：i020-87332686187331494
。传真：i020-87332686
。国内刊号：i44-1213/R
。国际刊号：i1002-0152
。邮发代号：i46-45",13,神经学与精神病学

脊柱外科杂志,"该刊2003年创刊，l双月刊。0本刊宗旨是为脊柱外科临床和科研服务，l最终提高我国脊柱外科水平。0主要栏目有论著、i短篇报道、i经验交流、i综述、i专题讲座、i新技术新方法、i学术争鸣、i读者来信、i消息报道等。0读者对象为脊柱外科及相关学科的临床、i教学和科研人员。0本刊侧重于脊柱外科领域的基础理论、i 。临床技术及新进展，l对基础与临床研究方面的经验或教训均可报道。0 。主管部门：i上海市卫生局
。主办单位：i中华医学会上海分会
。编辑单位：i《脊柱外科杂志》编辑委员会
。主任：i叶晓健
。地址：i上海市凤阳路415号
。邮政编码：i200003
。电话：i021-63610109-8288
。传真：i021-63720099
。电子邮件：ispine@sh163.net
。国内刊号：i31-1907/R
。国际刊号：i1672-2957
。邮发代号：i4-750",09,外科学

国外医学·骨科学分册,"原刊名《国外医学·创伤与外科基本问题》。0l964年创刊，l双月刊。0本刊以普及与提高为宗旨，l主要介绍国外骨科领域基础研究和临床诊治新动态、i新技术、i新进展和新成就。0读者对象为广大骨科医师及相关临床医师、i教学人员和研究人员。0 。主管部门：i上海市卫生局
。主办单位：i上海市医学科学技术情报研究所
。编辑单位：i《国外医学·骨科学分册》编辑部
。主编：i蔡承骅
。地址：i上海市建国西路602号
。邮政编码：i200031
。电话：i021-64667456164728661-20
。传真：iO21-64667456
。电子邮件：igukefence@sina.com
。国内刊号：i31-1838/R
。国际刊号：i1009-9255
。邮发代号：i4-268",09,外科学

中国医学理论与实践,"该刊l991年创刊，l为月刊。0 。主办单位：i世界大城市医药团体首脑协会1香港国际传统医学研究会1中国中卫医药科技中心
。地址：i北京市安慧东里2号院2-19F
。邮政编码：i100101
。电话：i010-64981729164981739
。网址：iwww.cmtp.net.cn
。电子邮件：ichief@cmtp.net.cn
。国际刊号：i1606-5115",02,医药卫生综合类

实用医学影像杂志,"该刊2000年创刊，l双月刊，l内容包括普通放射、iCT、i核磁、iB超、i介入放射、i同位素检查等，l是医学影像界同行学习和交流的理想园地。0其主要栏目有专家论坛、i学术论著、i论著摘要、i病例讨论、i病例报告、i专题讲座、i继续教育经验交流。0 。主管部门：i山西省卫生厅
。主办单位：i中华医学会山西分会山西省人民医院
。编辑单位：i《实用医学影像杂志》编辑委员会
。主任：i郝彦威1刘芳
。地址：i山西省太原市双塔寺街99号山西省人民医院内
。邮政编码：i030012
。电话：i0351-4960098
。电子邮件：isyyz2005@sina.com
。国内刊号：i14-1281/R
。国际刊号：i1009-6817
。邮发代号：i22-195",18,特种医学

实用神经疾病杂志,"原刊名《河南实用神经疾病杂志》。0该刊1998年创刊，l为双月刊。0 。主办单位：i郑州大学
。主编：i李建章
。地址：i河南省郑州市经八路2号
。邮政编码：i450014
。电话：i0371-6397425
。国内刊号：i41-1369/R
。国际刊号：i1672-9218
。邮发代号：i36-178",13,神经学与精神病学

国外医学·放射医学核医学分册,"该刊创刊于1977年7月，l双月刊，l是中国医学科学院放射医学研究所主办的，l本刊主要以“综述、i编译、i文摘”三合一形式介绍国外在放射医学与核医学两大领域中的新动态、i新进展、i新技术和新经验，l其主要内容包括放射生物学、i放射卫生学、i放射流行病学、i放射生理学、i放射防护剂与增敏剂、i实验核医学、i临床核医学、i核医学技术与设备、i核药物学等；与此同时，l还设有“信息高速公路”和“读者·作者·编者”两固定栏目，l以全面反映两大领域的信息。0l997年起本刊增设一个新的固定栏目：i“热点放谈录”，l以进一步增强本刊的前沿性、i新颖性和可读性。0 。主管部门：i中华人民共和国卫生部
。主办单位：i中华医学会1中国医学科学院放射医学研究所
。编辑单位：i《国外医学·放射医学核医学分册》编委会
。主编：i张景源
。主任：i陆毅
。地址：i天津市南开区白堤路238号
。邮政编码：i300192
。电话：i022-87890607
。传真：i022-87890607
。电子邮件：igwyxfh@yahoo.com.cn
。国内刊号：i12-1083/R
。国际刊号：i1001-098X
。邮发代号：i6-102",18,特种医学

中华现代影像学杂志,"该刊2004年创刊，l月刊，l为影像专业学术月刊，l现已被中国期刊网、i中国学术期刊(光盘版)、i中国期刊全文数据库、i中文生物医学期刊文献数据库、i中文科技期刊数据库和中华首席医学网等收录，l国内外读者可以在网上免费阅读。0本刊贯彻党和国家的卫生工作方针政策，l反映我国影像临床科研工作的重大进展，l促进国内外影像学术交流，l刊登影像领域的科研成果和临床诊治经验、i学术研究、i技术改进及对影像临床有指导作用的专家评论等。0主要栏目有论著、i综述、i影像论坛、i影像教育(影像管理)、i影像与医学伦理、i误诊分析、i病例报告、i经验交流、iCT专栏、i肿瘤与影像、i影像修复、i影像与介入治疗、i影像与临床等。0 。主办单位：i中华临床医药学会
。编辑单位：i《中华现代影像学杂志》编辑部
。地址：i北京市海淀区83-106信箱
。邮政编码：i100083
。电话：i010-62228937
。传真：i010-62221930
。网址：iwww.shouxi.net1www.cmmj.net
。电子邮件：ixdyingxiang@sohu.com
。国内刊号：i98-2821/R
。国际刊号：i1681-2824",18,特种医学

航空航天医药,"该刊1990年创刊，l季刊，l是全国学术类综合性医学期刊。0本刊注重论文的实用性和创新性。0主要设置栏目：i实验研究、i航空与航天医学临床论著、i临床经验、i病例报告、i文献综述、i预防医学、i工业卫生、i专题讲座、i临床医学、i护理、i医学信息、i医院管理等。0 。主管部门：i黑龙江国防工业科学技术办公室
。主办单位：i中国航空工业总公司11哈尔滨242医院
。编辑单位：i《航空航天医药杂志》编辑委员会
。社长：i李学君
。主编：i王玉国
。地址：i哈尔滨市平房区卫建街3号
。邮政编码：i150066
。电话：i0451-86598031
。传真：i0451-86501356
。国内刊号：i23-1379/R
。国际刊号：i1005-9334",19,药学

哈尔滨医药,"该刊l981年创刊，l双月刊，l是国内外公开发行的综合性医学学术期刊。0其主要栏目有论著、i临床经验、i病例报告、i讲座、i综述等栏目。0 。主管部门：i哈尔滨市卫生局
。主办单位：i哈尔滨市医学会
。编辑单位：i《哈尔滨医药》编辑部
。主编：i张叶萍
。地址：i哈尔滨市道里区民安街l2号
。邮政编码：i150076
。电话：i0451-84545648
。国内刊号：i23-1164/R
。国际刊号：il001-8131
。邮发代号：il4-80",19,药学

中国药物化学杂志,"该刊于1990年创刊，l为双月刊，l是国内外公开发行、i国内专门反映药物化学学科科研动态、i科技成果的学术性刊物，l设有新药研究、i合成与工艺、i研究快报、i新药信息、i综述等栏目。0 。主管部门：i中国科学技术协会
。主办单位：i沈阳药科大学11中国药学会
。编辑单位：i《中国药物化学杂志》编辑部
。主任：i刘仁涌
。地址：i沈阳市文化路103号
。邮政编码：i110016
。电话：i024-23843711-3278
。传真：i024-23994540
。电子邮件：izgyh@chinajournal.net.cn
。国内刊号：i21-1313/R
。国际刊号：il005-0108
。邮发代号：i8-101",19,药学

实用药物与临床,"该刊l998年创刊，l双月刊。0主要栏目有专题笔谈、i实验研究、i药物与临床、i临床护理、i科技交流等。0 。主管部门：i辽宁省卫生厅
。主办单位：i辽宁省药学会1中国医科大学第二临床学院
。编辑单位：i《实用药物与临床》编辑部
。主编：i滕卫平
。地址：i沈阳市和平区三好街36号
。邮政编码：i110004
。电话：i024-83956364
。电子邮件：ilnywylch@163.com
。国内刊号：i21-1516/R
。国际刊号：i1673-0070
。邮发代号：i8-36",19,药学
