medname,text,code,name
RICE处理,对外伤致韧带损伤的处理方法，l即Rest(安静)、iIce(冰冷)、iCompression(压迫)、iElevation(抬高)四个单词的首字母的缩写。0,28,运动医学
膝反张,膝的过伸展。0原因有内翻尖足挛缩(跖屈)，l股四头肌肌力减弱或痉挛性瘫，l腘绳肌的减弱，l对侧髋关节、i膝关节的屈曲挛缩，l膝关节囊及韧带的松弛。0,28,运动医学
体象障碍,有完好的视觉、i痛温觉和“本体感觉”，l却对肢体各个部位的存在、i空间位置及各组成部分之间关系的认识障碍。0多见于非优势半球（右侧）顶叶病变。0表现为自体部位失认、i偏侧肢体忽视、i病觉缺失、i幻肢症及半侧肢体失存症等。0,06,神经科
古茨曼综合征,大脑顶叶的主侧半球角回损害时所引起的综合征，l主要表现为计算不能、i手指失认、i左右失认及书写不能四个症状，l有时伴失读症。0古茨曼综合征即“Gerstmann综合征”。0,06,神经科
自主神经系统,也称“植物神经系统”、i“内脏神经系统”。0为规范名词。0指由交感神经系统和副交感神经系统两部分自主神经组成的神经系统，l其生理功能为支配和调节机体各内脏器官、i心血管、i平滑肌和腺体的活动与分泌，l并参与调节葡萄糖、i脂肪、i水和电解质代谢，l以及体温、i睡眠、i血压等。0主管机体内环境的稳定，l并调整机体适应外环境的变化。0自主神经系统即“植物神经系统”或“内脏神经系统”。0,06,神经科
自主神经,旧称“植物神经”，l也称“内脏神经”，l包括交感神经和副交感神经，l因其在生物中主要支配和调节动、i植物共有的新陈代谢活动，l且其形态分布有如植物分支而得名。0今因其活动不随意、i不受人的意志控制而更名为自主神经。0自主神经即“植物神经”或“内脏神经”。0,06,神经科
中枢神经系统,神经系统的组成部分，l包括位于颅腔内的脑和椎管内的脊髓，l主司分析、i综合、i归纳由人体内外环境传来的信息，l并经周围神经控制和调节机体各系统的活动。0,06,神经科
顶叶,位于大脑中央沟与顶枕裂、i大脑外侧裂之间的脑叶。0顶叶功能甚为复杂，l它主要分析、i综合各种感觉信息，l借以分辨和确定刺激性质和部位。0形象地说，l控制人们注意变化的脑区域位于右耳后上方几厘米处，l也就是人们集中注意力的时候往往会不自觉地抓挠的地方。0,06,神经科
中枢免疫器官,免疫细胞产生、i发育、i接受抗原（主要是自身抗原）刺激和分化的场所，l同时对外周免疫器官的发育起主导作用。0包括：i骨髓、i胸腺与腔上囊（禽类）。0中枢免疫器官即“一级免疫器官”。0,29,免疫学
额叶,位于大脑中央沟之前、i大脑外侧裂之上的脑叶。0此处受损时主要引起随意运动、i言语及精神活动方面的障碍。0,06,神经科
神经节,神经元胞体在中枢神经系统以外部位聚焦的地点。0,06,神经科
传入神经,在神经反射活动中，l把感受器的兴奋传至中枢的神经纤维。0,06,神经科
杜普春挛缩,手掌腱膜的瘢痕化、i收缩，l致4指(3、i5指)的屈曲挛缩。0“Dupuytren挛缩”即“杜普春挛缩”。0,28,运动医学
强直,①由关节囊内的骨、i软骨病变所引起的关节限制。0②由锥体外系障碍导致肌张力异常的状态：i进行被动活动时，l从运动开始到结束有始终如一的阻力感(铅管现象)或表现为有阻力及无阻力的反复交替出现的齿轮现象。0,28,运动医学
挛缩,指由关节囊外软组织病变所致的关节限制。0,28,运动医学
韧带牵张,限制关节活动范围的一种因素，l如在伸膝时，l膝关节会受到前交叉韧带、i侧副韧带等的限制。0,28,运动医学
软组织介入,限制关节活动范围的一种因素，l指如在屈肘时，l肘关节会受到肱二头肌等软组织的限制，l肌肉越发达则其限制越大。0,28,运动医学
骨性限制,限制关节活动范围的一种因素，l指关节活动时，l因关节形态而有骨与骨的接触。0,28,运动医学
间脑,位于中脑和大脑之间的脑结构。0除腹侧面外，l几乎全为大脑所遮盖，l并与其相连。0脑底面前方以视交叉、i视束与大脑为界。0丘脑下沟将间脑分为“丘脑”和“下丘脑”。0病变时可产生与间脑有关的自主神经功能障碍、i精神神经症状和躯体方面的变化。0,06,神经科
脑干,上连间脑、i下接脊髓，l由中脑、i桥脑和延髓组成的中枢神经结构。0背侧与小脑相连。0其内含有许多上、i下行神经传导束和有关核团，l与脊髓、i小脑、i大脑半球相联系，l并含有第Ⅲ～Ⅶ对脑神经的核及其纤维，l以及广泛的“网状结构”。0如单侧损害可出现病损同侧的脑神经麻痹及对侧上下肢的中枢性瘫痪；如双侧弥漫性损害，l累及上行网状激动系统，l则出现意识障碍，l甚至影响呼吸、i循环功能。0,06,神经科
丘脑,为间脑背内侧部的一个卵圆形灰质块。0它是各种感觉（除嗅觉外）进入大脑皮质前的最后一个换元站，l对网状上行系统、i边缘系统、i运动系统及大脑皮质的活动均有重要影响。0病变时因感觉接替核损害部位、i范围、i性质的不同而产生各种感觉障碍症状。0（参见“垂体”插图）,06,神经科
基底节,位于大脑半球深部，l由尾状核、i壳核、i苍白球所组成的灰质团块结构。0各核之间有神经纤维互相联系，l并与大脑皮质、i丘脑有往返神经纤维联系，l是锥体外系的主要组成部分，l参与调节随意运动、i肌张力、i姿位反射等活动。0病变时出现震颤麻痹、i舞蹈样动作、i手足徐动症等。0,06,神经科
三偏综合征,一侧内囊发生病变时（如常见的脑出血或中风），l因行经此处的丘脑皮质束、i锥体束和视觉纤维受损而引起的临床综合征。0表现为病灶对侧偏身感觉缺失、i肢体瘫痪和对侧同向性视觉偏盲，l总称为三偏综合征。0三偏综合征即“三偏征”。0,06,神经科
内囊,位于豆状核内侧、i丘脑和尾状核外侧的中枢结构。0它上通大脑皮质各部，l下连中脑，l为上、i下行神经纤维在端脑内的集中部分，l是脑血管病变（中风）的好发部位。0当一侧内囊损害时，l即产生“三偏综合征”。0（参见“脑白质”插图）,06,神经科
边缘系统,由每侧大脑半球内侧面的大脑皮质，l和与其相连的皮质下核团所构成的结构。0包括嗅皮层、i海马、i扣带回、i胼胝体及杏仁核、i隔区、i丘脑前核和部分基底核等。0边缘系统对内脏、i躯体和内分泌腺都有调节作用，l并参与情绪的产生和表达，l是中枢神经系统中管理行为与情感的神经基础。0病变时主要出现精神症状。0,06,神经科
岛叶,藏于大脑外侧沟深部的脑叶，l被顶、i额、i颞叶所覆盖。0其功能可能与内脏自主神经等有关。0（参见“额叶”插图）,06,神经科
威而克曼挛缩,在小儿的肱骨髁状骨折中合并的肌性挛缩，l系动脉循环漳碍所致前臂肌的退行变性。0“Volkmann挛缩”即“威而克曼挛缩”。0,28,运动医学
颞叶,上方以外侧沟与额叶分界，l后方以顶枕沟与枕前切迹的联线与枕叶分界，l后上方以上述联线中点与外侧沟的联线与顶叶分界的大脑脑叶。0（参见“额叶”插图）颞叶病变时可出现幻嗅、i幻味、i癫痫发作、i视野缺损、i感觉性失语、i健忘性失语等症状。0,06,神经科
枕叶,大脑以顶枕沟至枕前切迹的连线为前界，l枕极为后端的脑叶。0（参见“额叶”插图）负责处理语言、i动作感觉、i抽象概念及视觉信息。0视觉信息从光感受器到大脑枕叶视中枢的传导途径称为视路。0枕叶为视觉皮质中枢，l枕叶病损时不仅发生视觉障碍，l而且出现记忆缺陷和运动知觉障碍等症状，l但以视觉症状为主。0,06,神经科
肌肉收缩,肌节内的细肌丝(肌纤蛋白)进入粗肌丝(肌凝蛋白)间而肌节缩短的过程。0,28,运动医学
肌肉功能,主要是力学作甩，l包括运动、i支撑、i保护，l其他还有产生热量、i促进血液回流等，l均来自于肌肉收缩的继发作用。0,28,运动医学
运动单位,一个运动神经元与其所支配的肌纤维群。0,28,运动医学
平滑肌,内脏肌，l受自主神经支配，l有自律性收缩。0,28,运动医学
神经系统,机体内的一个主导系统，l包括中枢神经系统和周围神经系统两部分。0它控制和调节全身各系统的活动、i保持人体内外环境的稳定，l使机体成为一个有机整体。0,06,神经科
传出神经,在神经反射活动中，l把中枢的兴奋传至效应器的神经纤维。0,06,神经科
横纹肌,组织学上有横纹的肌肉，l包括骨骼肌和心肌，l前者受运动神经支配，l能产生随意性肌收缩；后者受自主神经支配，l有自律性收缩。0,28,运动医学
半球优势,生理状态下，l大脑两半球功能呈不对称性的现象。0一般而言，l习惯以右手使用劳动工具者称作“右利手”，l其大脑左半球对语言功能、i技巧运用等起决定作用，l亦即所谓“优势半球”、i或“主侧半球”在大脑左半球，l而空间功能主要依赖于大脑右半球。0半球优势即“大脑半球功能侧化”。0“优势半球、i主侧半球、i右利手”参见半球优势。0,06,神经科
肌肉牵张,限制关节活动范围的一种因素，l如处在伸膝位屈髋时受腘绳肌的影响。0,28,运动医学
固定肌,又称“稳定肌”，l为固定、i支持关节而产生静止性收缩的肌肉。0“稳定肌”即“固定肌”。0,28,运动医学
拮抗肌,产生与原动肌相反运动的肌肉。0,28,运动医学
延髓（性）麻痹,旧称“球麻痹”，l因延髓又称“球”，l故而有此名。0指延髓神经（舌咽神经、i迷走神经、i副神经及舌下神经）麻痹而致其管理肌肉瘫痪的临床综合征。0常见病因为格林—巴利综合征、i延髓空洞症、i多发性硬化、i运动神经元病等。0临床表现为构音障碍、i吞咽困难、i呛咳等。0检查可发现软腭不能上提，l悬雍垂偏向健侧、i咽部感觉和咽反射迟钝或丧失。0延髓（性）麻痹旧称“球麻痹”。0,06,神经科
闭锁综合征,桥脑腹侧局限性病变而未累及上行网状激活系统时所引起的综合征。0常见病因为桥脑基底部梗死或出血等。0主要表现为缄默、i四肢瘫痪，l但病人意识清楚，l能理解问话，l并能以垂直的眼球运动和瞬目示意。0神经系统检查可见四肢完全性弛缓性瘫痪，l半身或交叉性感觉减退或消失等。0,06,神经科
桥脑内侧部综合征,一侧桥脑基底内侧部病变，l损害展神经及其核间通路（内侧纵束）、i面神经与锥体束时所致的综合征。0常见于脑血管病变、i肿瘤、i炎症等。0临床表现为病变同侧周围性面瘫，l对侧中枢性瘫痪，l两眼向病侧水平协同运动麻痹。0头颅CT、iMRI和血管造影等检查有助于诊断。0桥脑内侧部综合征即“福维尔综合征”或“Foville综合征”。0,06,神经科
肌耐力,肌肉能持续进行多长时间运动的能力。0分为不伴关节运动的静态肌耐力与伴关节运动的动态肌耐力，l与其相关的因素有：i肌肉中贮藏的能量、i向肌肉搬运氧的能力、i肌肉中氧的利用能力和支配肌肉的神经。0,28,运动医学
肌萎缩,由于肌肉失去神经营养或不可逆性神经损害而发生的一类病变。0原因有废用性肌萎缩、i去神经性肌萎缩、i缺血性肌萎缩等，l这类病因均会使肌原纤维减少而导致肌力下降。0其肌萎缩程度与肌无力平行，l如一年内神经获得再生，l萎缩可完全恢复。0,28,运动医学
等速性收缩,向心性、i离心性收缩的特殊状态，l肌纤维的收缩速度是固定的。0,28,运动医学
等张性收缩,张力一定的收缩，l可见于向心性、i离心性、i静止性收缩中。0,28,运动医学
离心性收缩,肌肉被牵张的收缩。0“牵引性收缩”、i“静止性收缩”或“等长性收缩”即“离心性收缩”。0,28,运动医学
向心性收缩,肌肉缩短的收缩。0,28,运动医学
强收缩,反复刺激的频率增大后。0由叠加、i融合而产生较单收缩更大张力的肌肉收缩。0,28,运动医学
单收缩,对肌肉或神经肌标本给予单一刺激时仅产生1次快速的收缩。0,28,运动医学
中脑腹侧部综合征,一侧中脑腹侧大脑脚和动眼神经同时受损而引起的临床症候群。0常由肿瘤、i炎症和血管性病变、i外伤和钩回疝等引起。0表现为病灶侧眼睑下垂，l眼球外斜且向上下及内侧运动受限，l瞳孔散大、i对光反射消失，l伴有对侧中枢性偏瘫、i偏身感觉障碍。0头颅CT、iMRI、i腰穿和脑血管造影等检查有助于诊断。0中脑腹侧部综合征即“大脑脚综合征”、i“韦伯综合征”或“Weber综合征”。0,06,神经科
协同肌,参与1个运动的全部肌肉。0,28,运动医学
延髓,脑干最下部的结构：i上连桥脑，l下端在枕骨大孔水平与脊髓连接。0舌咽神经、i迷走神经及副神经、i舌下神经自此发出，l并支配相应的组织。0病变时常引起“延髓麻痹”及“延髓外侧综合征”。0（参见“额叶”、i“脑干”、i“垂体”插图）,06,神经科
桥脑,位于中脑和延髓之间的中枢神经结构。0因其腹侧面外形类似于联络两侧小脑半球的桥而得名。0是大脑与小脑联系的中介。0大脑—桥脑—小脑环路保证了随意运动的精确和有效。0其内含有三叉神经核。0损伤时常可引起“桥脑外侧部综合征”、i“桥脑内侧部综合征”及“闭锁综合征”等。0(参见“脑干”插图),06,神经科
中脑,脑干中位于间脑、i桥脑之间的中枢神经结构。0腹侧有大脑脚和脚间窝，l内有动眼神经穿出；背侧有四叠体。0上丘与视通路有关，l下丘是听神经通路的换元站。0中脑内有动眼、i滑车神经核，l发出支配眼肌的神经纤维，l还有调节眼球活动的内侧纵束。0病变时最觉引起“中脑腹侧部综合征”。0（参见“脑干插图”）,06,神经科
脊髓,为脑干向下延伸的中枢神经系统结构。0位于椎管内，l由硬膜、i蛛网膜、i软膜三层被膜所包围。0下端以圆锥终止第一腰椎处。0由脊髓发出的31对脊神经与传导纤维束一起，l完成与高级中枢的联系功能及对肌肉、i腺体活动的调控功能。0,06,神经科
原动肌,向心性收缩时产生关节运动的肌肉。0,28,运动医学
脑脊液循环,脑脊液在中枢神经系统内的循环。0正常人自脑室脉络丛产生的脑脊液，l总量均值为每日600～700ml，l而脑脊液总量为150ml，l这说明每日脑脊液需要循环4～5次，l其循环途径为自左右侧脑室经室间孔流入第三脑室，l并与其中脉络丛产生的脑脊液汇合，l经中脑水管流入第四脑室，l再与其中的脑脊液一起经正中孔和外侧孔流出脑室达蛛网膜下隙，l流向大脑背面，l大部分通过蛛网膜颗粒渗透入上矢状静脉窦内，l少部分由淋巴管吸收。0脑脊液循环对调整颅内压力有一定的作用。0,06,神经科
脑脊液,充满在脑室系统、i蛛网膜下腔的一种生理性液体。0主要功能为支持和保护神经组织，l提供脑和脊髓活动的内环境。0对脑组织中建立渗透压平衡、i营养和代谢方面也有一定作用。0主要产生场所是脉络膜丛，l其次是脑实质。0脑脊液即“CSF”。0,06,神经科
牵张反射,由快速牵张肌肉而致瞬间地牵张肌肉长度所产生的牵张反射。0包括下颌反射、i肱二头肌反射、i肱三头肌反射、i肱桡肌反射、i旋前肌反射、i胸肌反射、i指屈肌反射、i膝反射(髌腱反射)、i跟腱反射、i下肢内收肌反射等。0,28,运动医学
屈曲反射,对皮肤施加疼痛刺激而引起屈肌收缩的反射。0“逃避反射”或“伤害感受反射”即“屈曲反射”。0,28,运动医学
支配比,相对于一个突触的肌纤维比率。0与手指及眼肌等精细运动的有关肌肉的支配比小，l大的肌肉即躯于的支配比大。0,28,运动医学
离心至向心性收缩法,将离心性收缩转换到向心性收缩的训练方法。0实际方法有利用体重的跳跃及用重量负荷的训练等。0,28,运动医学
离心性收缩法,使用离心性收缩的训练法，l肌肉输出较向心性收缩为大，l适合于肌力增强，l但要注意肌纤维损伤等。0,28,运动医学
等运动性训练法,等运动性是指关节的角速度为等速，l在各个角度下力矩变化。0在全部运动范围，l按规定的速度来发挥最大的力量。0,28,运动医学
等张收缩法,采用等张性收缩(肌肉向心性收缩)的方法强化肌力。0其代表性方法为多勒梅(Delome)的渐增阻力训练，l即求得101RM(能举起10次的最大负荷量)，l然后用101RM的1／2做10次，l3／4做10次，l101RM做10次的渐增加阻力的训练方法。0,28,运动医学
肌力训练原则,即过负荷原理。0若不过负荷，l就不能增强肌力。0与其相关的条件有：i强度、i时间、i频率、i期间和肌肉收缩方式。0训练方法有：i等长收缩法、i等张收缩法、i等运动性训练法、i离心收缩法和离心收缩至向心收缩法。0,28,运动医学
延髓背外侧综合征,因小脑后下动脉或椎动脉闭塞，l引起延髓背外侧部损伤梗死而产生的一组症候群。0常在中年以后发病，l起病急骤。0表现为眩晕、i眼球震颤、i吞咽困难、i构音障碍，l病侧软腭声带瘫痪及咽反射消失，l病侧“小脑性共济失调”，l病侧面部及对侧肢体痛温觉障碍，l病侧“Horner综合征”。0椎动脉超声、i脑血管造影、i头颅CT和MRI检查有助于诊断。0血液稀释、i溶栓、i紫外线照射充氧自血回输及活血化瘀中西药物治疗有效。0延髓背外侧综合征即“瓦伦贝格综合征”、i“小脑后下动脉综合征”或“Wallenberg综合征”。0,06,神经科
废用综合征,机体处于制动及无功能状态所产生的继发性功能障碍。0这是在心脑血管疾病等病态时出于保持安静的考虑而致运动减少所产生的功能障碍。0包括运动障碍(肌萎缩、i关节挛缩、i骨质疏松)、i循环障碍(体位性低血压、i静脉血栓形成、i坠积性肺炎、i压疮)、i自主神经障碍(便秘、i大小便失禁)、i精神症状(寡欲、i抑郁、i痴呆)及尿路感染、i尿路结石等等，l其中以肌萎缩及肌力下降为最明显。0,28,运动医学
第四脑室,位于延髓、i桥脑和小脑之间的腔隙。0上经中脑水管与第三脑室相通，l同时借一个正中孔和两个外侧孔与蛛网膜下腔相通。0,06,神经科
侧脑室,居于大脑半球内、i伸入到半球各个叶内的对称窄裂。0左右两个侧脑室经室间孔与第三脑室相通。0,06,神经科
脑室,位于脑组织内的腔隙。0包括侧脑室、i第三脑室和第四脑室。0室壁四周衬以室管膜，l并被脉络丛覆盖。0脑脊液主要自侧脑室和第三、i四脑室的脉络丛产生，l流动并充满于脑室内。0,06,神经科
小脑桥脑角综合征,桥脑与小脑相连部位病变引起的临床症候群。0常见病变有听神经瘤、i脑膜瘤、i胆脂瘤、i蛛网膜炎等。0因损伤第V1、iⅦ、iⅧ对脑神经，l故有患侧耳鸣、i进行性听力减退、i面部麻木、i周围性面瘫，l并伴有眩晕、i同侧小脑性共济失调等症。0,06,神经科
小脑,位于颅后窝内、i桥脑和延髓背侧的中枢神经结构。0由中间狭长的蚓部和两侧小脑半球所组成，l小脑对保持躯体平衡、i控制姿位步态、i反射性地维持肌张力、i协调动作的准确执行，l均具有重要的作用。0小脑蚓部病变时，l表现为躯体平衡障碍；小脑半球损害时，l主要表现为肢体共济运动失调。0（参见“额叶”插图）,06,神经科
肌爆发力,Cureton的定义为：i做极努力的爆发，l用最大努力来急速活动全身的能力。0在物理学上用力×速度来表示。0爆发力=功／时间＝力×距离／时=力×速度。0,28,运动医学
先天性脑积水,先天性脑发育异常导致的脑脊液分泌过多、i循环受阻或吸收障碍引起脑脊液积聚过多，l继发脑室扩张、i颅内压增高和脑实质萎缩性疾病。0多见于脑室孔先天发育异常。0临床表现为颅内压增高，l可造成死胎；或在生后6个月内发病，l表现为头围进行性异常增大，l神经系统发育落后、i落日眼、i癫痫发作等。0本病预后不良。0病情进展迅速者须尽快手术治疗。0,06,神经科
脑蛛网膜,位于硬脑膜深面，l薄而透明的结缔组织膜。0与硬脑膜间隔有硬膜下隙；与软脑膜间有蛛网膜下腔，l内含脑脊液，l向下与脊髓的蛛网膜下腔相通。0,06,神经科
血脑屏障,限制血液与脑组织之间物质自由交换的保护性屏障。0由软脑膜、i脉络丛的脑毛细血管壁和壁外的星状胶质细胞构成，l能阻挡血液中的病原体及其毒性产物进入脑组织及脑室，l从而保护中枢神经系统，l并具有运送营养物质到脑和排出脑代谢产物到血液、i调节体液的功能。0由于该屏障的存在，l也使某些药物无法顺利进入中枢神经系统，l从而为中枢神经系统感染和白血病的治疗带来了困难。0,06,神经科
呼吸效率,换气量／吸氧当量是换气当量，l即每一耗氧量的换气量。0换气当量小的时候呼吸经济。0安静时的换气当量约为30，l由运动强度增加而换气当量下降(20左右)，l在某一时点有下降倾向，l然后急剧增加，l此点为“换气性工作阈值”。0“换气性工作阈值”参见“呼吸效率”。0,28,运动医学
长环反射,在保持一定肢位时予以施加外界干扰后，l可见潜伏期短的应答与潜伏期长的应答。0短应答是牵张反射，l长应答为长环反射，l这在保持姿势的机制中很重要。0,28,运动医学
跳正反射,在单脚站立下被向前后、i左右快速推动时，l跳跃、i改变脚的位置的反射。0,28,运动医学
踏正反射,足背部接触到桌子等台子时，l脚踏到台子上成支撑的反应。0这与皮肤感受器有关，l也可由视觉引起。0,28,运动医学
紧张性迷路性反射,由重力变化而产生的反射，l仰卧位时四肢伸肌的张力增强，l俯卧位时屈肌张力加强。0,28,运动医学
紧张性颈反射,分对称性与非对称性，l前者是头屈曲后、i前肢屈曲、i后肢伸展、i头部后伸时则前肢伸展后肢屈曲；后者是面向侧前肢与后肢伸展、i对侧的前肢与后肢屈曲。0,28,运动医学
辅助肌,辅助原动肌产生关节运动的肌肉。0,28,运动医学
等长收缩法,采用等长性收缩的肌力强化方法，l用最大肌力的40％～50％来训练可得到最大效果，l肌收缩时间4—6秒，l1天1次。0,28,运动医学
阴性支撑反应,从伸展的肢体足底去除刺激后肢体屈曲的反应。0“局部平衡反应”即“阳性支撑反应”与“阴性支撑反应”的总称。0,28,运动医学
阳性支撑反应,刺激足底皮肤，l肢体伸展的反应。0,28,运动医学
脑屏障,血液与脑组织、i脊髓组织之间存在的一种独特的，l调节物质交换的屏障结构。0包括三个部分：i血—脑屏障、i血—脑脊液屏障、i脑脊液—脑屏障。0,06,神经科
Macewen征,先天性脑积水患者由于颅骨变薄、i颅缝分离，l叩诊时出现破壶音的一种征象。0因其具有特征性，l故对该病的诊断有意义。0,06,神经科
落日征,先天性脑积水的特征性表现：i患儿头发稀少，l双眼球下旋及上部巩膜暴露、i使眼球下半部掩盖在下眼睑下方。0,06,神经科
阻塞性脑积水,脑室系统某一部位阻塞使脑脊液循环受阻和脑室扩张。0,06,神经科
交通性脑积水,脑脊液可自脑室系统流至蛛网膜下腔，l但脑脊液吸收障碍或分泌过多。0,06,神经科
第三脑室,位于间脑中间的一个垂直狭窄腔隙。0上经室间孔与侧脑室相通，l向下经中脑水管与第四脑室相通。0,06,神经科
解剖学限制,限制身体运动要素之一，l合乎骨、i关节形态的运动是可能的。0关节活动范围的受限是由骨、i关节形态和肌肉、i韧带等软组织的限制所致。0“身体性限制”即“解剖学限制”。0,28,运动医学
运动,生理学上的运动是机体主动地活动的现象。0由机体内发生的生物学能量、i改变机体的全部或一部分位置的活动，l包括活动身体、i体育运动、i有目的的广泛地活动等。0,28,运动医学
运动生理学,从生理学角度来看；运动，l与运动有关的神经、i感觉、i呼；吸、i循环、i代谢系统均有关系的学科。0,28,运动医学
桥脑外侧部综合征,桥脑腹外侧病变时引起的综合征。0常累及展神经、i面神经核及锥体束。0多由炎症、i肿瘤、i变性疾病所致。0临床特征为同侧“展神经”和“面神经”麻痹，l以及对侧肢体偏瘫、i偏身感觉障碍。0桥脑外侧部综合征即“米勒德－古布累综合征”或“Millard-Gubler综合征”。0,06,神经科
水中运动疗法(游泳),一种运动训练疗法。0水中的特征主要是浮力、i黏性(阻力)、i温度，l此外还有水压、i涡流等。0水中的牵张可在立位对髋关节做屈伸、i内收、i外展髋、i膝的单侧屈伸、i髋膝的两侧同时屈伸等运动的同时进行。0肌力强化方法可按在水中的快速运动构成阻力运动来进行。0,28,运动医学
功率自行车,一种用于运动训练的自行车。0有下肢障碍而驱动自行车时，l会产生疼痛及膝损伤，l但对膝的应激损害会较步行为少，l故作为对膝关节病的运动疗法最为适合。0,28,运动医学
变形性膝关节,由于肥胖致关节障碍，l多见于老年期，l使单位面积的负重加大，l关节、i软骨面摩擦消失，l产生变形。0,28,运动医学
体位性排痰法,考虑到重力的影响而采用的有效排痰体位。0为提高排痰效果，l可行叩打、i震动、i咳嗽等。0,28,运动医学
呼吸肌训练,对膈肌、i腹肌、i肋间肌等参与呼吸的肌肉进行的强化训练。0,28,运动医学
颅内压,生理状态下，l颅内所保持的一定压力。0它由脑组织、i脑脊液和脑血流三种物质所决定。0正常时，l颅腔内容物的总体积和颅腔的总容积是相互适应的。0侧卧位时，l腰椎穿刺所测得的成人正常颅内压为80～180mmH2O(0.78～1.76kPa)；儿童为40～95mmH2O(0.4～0.93kPa).当颅腔内容与颅腔容积不相适应时，l即出现颅内压增高或颅内压降低。0,06,神经科
脑积水,以颅内脑室系统、i脑蛛网膜下腔的脑脊液异常积聚，l伴颅内压增高、i继发脑室扩大为特征的一种病态。0大多由脑脊液生成或循环、i吸收发生障碍而引起。0常见病因有先天性畸形、i颅脑肿瘤、i颅内炎症、i颅脑外伤及脑蛛网膜下腔出血等。0先天因素引起者多见于婴儿，l表现为头颅增大、i叩诊呈破罐声，l两眼下视（“落日征”）；后天所致者多见于成人，l表现为颅内压增高三联征，l正常颅压性脑积水则表现为进行性痴呆、i起步困难、i小便失禁三联征。0头颅CT和MRI检查为诊断的主要方法。0治疗以早期脑脊液分流手术为主。0本病预后较差。0,06,神经科
三角肌挛缩征,因对三角肌多次注射而致挛缩畸形：i肩位于外展位，l上臂靠不到体侧的状态。0,28,运动医学
高原训练,一种普通训练方法，l即在高原低氧的环境下进行训练。0其较平原训练负荷增强(低氧的缘敌)，l可促进向组织的氧运送功能，l适应了高原状态后，l在平原比赛时会产生更好的记录。0,28,运动医学
间歇训练,一种普通训练方法，l是夹杂着休息反复进行短时间的高强度运动。0目的在于提高有氧能力。0,28,运动医学
长脊髓反射,反射路径跨越脊髓许多节段的脊髓反射，l包括搔抓反射、i前肢后肢反射(四肢间反射)。0,28,运动医学
交叉反射,包括交叉伸展反射与前叉屈曲反射，l前者是予以强刺激后，l同侧出现屈曲反射，l对侧产生伸展反射；后者是在予以刺激前先置于伸展位、i由刺激产生屈曲。0“节段性平衡反射”即“交叉反射”。0,28,运动医学
