medname,text,code,name
22.79,"鼻窦其他修补术额鼻管重建术鼻窦骨修补术
",22,鼻窦手术
,,,
20.0,"鼓膜切开术
",20,中耳和内耳其他手术
20.01,"鼓膜切开术伴置管鼓膜造口术
",20,中耳和内耳其他手术
20.09,"其他鼓膜切开术中耳抽吸术NOS
",20,中耳和内耳其他手术
20.1,"去除鼓室造口术置管
",20,中耳和内耳其他手术
20.2,"乳突和中耳切开术
",20,中耳和内耳其他手术
20.21,"乳突切开术
",20,中耳和内耳其他手术
20.22,"岩锥气房切开术
",20,中耳和内耳其他手术
20.23,"中耳切开术上鼓室切开术鼓室分离术中耳粘连松解术
排除：耳硬化病变分离术（19.0）镫骨撼动术（19.0）同时伴镫骨切除术（19.11-19.19）
",20,中耳和内耳其他手术
20.3,"中耳和内耳诊断性操作
",20,中耳和内耳其他手术
20.31,"耳蜗电图
",20,中耳和内耳其他手术
20.32,"中耳和内耳活组织检查
",20,中耳和内耳其他手术
20.39,"中耳和内耳其他诊断性操作
排除：听觉和前庭功能试验（89.13，95.41-95.49）耳标本显微镜检查（90.31-90.39）
",20,中耳和内耳其他手术
20.4,"乳突切除术
另编码任何：皮肤移植术（18.79）鼓室成形术（19.4-19.55）
排除：伴置入耳蜗假体装置（20.96-20.98）
",20,中耳和内耳其他手术
20.41,"单纯乳突切除术
",20,中耳和内耳其他手术
20.42,"根治性乳突切除术
",20,中耳和内耳其他手术
20.49,"其他乳突切除术上鼓室鼓窦切开术乳突切除术：　NOS　改良根治术
",20,中耳和内耳其他手术
20.5,"中耳其他切除术
排除：同时伴乳突切除术（20.41-20.49）
",20,中耳和内耳其他手术
20.51,"中耳病损切除术
排除：中耳活组织检查（20.32）
",20,中耳和内耳其他手术
20.59,"其他岩锥的岩尖切除术鼓膜切除术
",20,中耳和内耳其他手术
20.6,"内耳开窗术
",20,中耳和内耳其他手术
20.61,"内耳开窗术（初次）伴移植物的开窗术（皮肤）（静脉）：　迷路　半规管　前庭
排除：同时伴鼓室成形术，Ⅴ型（19.55）
",20,中耳和内耳其他手术
20.62,"内耳开窗术的修复术
",20,中耳和内耳其他手术
20.7,"内耳切开术、切除术和破坏术
",20,中耳和内耳其他手术
20.71,"内淋巴分流术
",20,中耳和内耳其他手术
20.72,"内耳注射用注射（乙醇）的破坏术：　内耳　半规管　前庭
",20,中耳和内耳其他手术
20.79,"内耳其他切开术、切除术和破坏术迷路减压术内耳引流术造口术：　内淋巴囊　迷路内淋巴囊切开术迷路切除术（经鼓窒）骨迷路开放术外淋巴穿刺放液术
排除：内耳活组织检查（20.32）
",20,中耳和内耳其他手术
,,,
,,,
18.0,"外耳切开术
排除：去除耳腔内异物（98.11）
",18,外耳手术
18.01,"耳垂造孔（扎耳朵眼）耳廓造孔
",18,外耳手术
18.02,"外耳道切开术
",18,外耳手术
18.09,"外耳其他切开术
",18,外耳手术
18.1,"外耳诊断性操作
",18,外耳手术
18.11,"耳镜检查
",18,外耳手术
18.12,"外耳活组织检查
",18,外耳手术
18.19,"外耳其他诊断性操作
排除：耳标本显微镜检查（90.31-90.39）
",18,外耳手术
18.2,"外耳病损切除术或破坏术
",18,外耳手术
18.21,"耳前窦道切除术耳前窦道或囊肿根治性切除术
排除：副耳切除术 [附加耳] （18.29）
",18,外耳手术
18.29,"外耳其他病损切除术或破坏术外耳烧灼术外耳凝固术外耳冷冻手术外耳刮除术外耳电凝固术外耳摘除术切除术：　外耳道外生骨疣　副耳切除术 [附加耳] 　耳部分切除术
排除：外耳活组织检查（18.12）病损根治性切除术（18.31）去除耵聍（96.52）
",18,外耳手术
18.3,"外耳其他切除术
排除：外耳活组织检查（18.12）
",18,外耳手术
18.31,"外耳病损根治性切除术
排除：耳前窦道根治性切除术（18.21）
",18,外耳手术
18.39,"其他外耳切断术
排除：病损切除术（18.21-18.29，18.31）
",18,外耳手术
18.4,"外耳裂伤缝合术
",18,外耳手术
,,,
16.0,"眼眶切开术
",16,眼眶和眼球手术
16.01,"眼眶切开术伴有骨瓣经侧入路的眼眶切开术
",16,眼眶和眼球手术
16.02,"眼眶切开术伴置入眼眶植入物
排除：同时伴骨瓣（16.01）
",16,眼眶和眼球手术
16.09,"其他眼眶切开术
",16,眼眶和眼球手术
16.1,"去除眼穿透性异物NOS
排除：去除非穿透性异物（98.21）
",16,眼眶和眼球手术
16.2,"眼眶和眼球的诊断性操作
",16,眼眶和眼球手术
16.21,"检眼镜检查法
",16,眼眶和眼球手术
16.22,"眼眶诊断性抽吸
",16,眼眶和眼球手术
,,,
16.23,"眼球和眼眶的活组织检查
",16,眼眶和眼球手术
16.29,"眼眶和眼球的其他诊断性操作
排除：眼形状和结构的检查（95.11-95.16）普通和主观的眼检查（95.01-95.09）眼标本显微镜检查（90.21-90.29）眼客观功能性试验（95.21-95.26）眼热影像图（88.82）眼压测量法（89.11）眼眶X线检查（87.14，87.16）
",16,眼眶和眼球手术
16.3,"眼球内容物剜出术
",16,眼眶和眼球手术
16.31,"去除眼内容物同时将植入物植入巩膜壳
",16,眼眶和眼球手术
16.39,"眼球其他内容物剜摘出术
",16,眼眶和眼球手术
16.4,"眼球摘除术
",16,眼眶和眼球手术
16.41,"眼球摘除同时伴眼移植物的球囊植人并行肌肉附着术完整的眼球植入物植入眼球
",16,眼眶和眼球手术
16.42,"眼球摘除术伴其他植入物
",16,眼眶和眼球手术
16.49,"眼球其他摘除术眼球去除术NOS
",16,眼眶和眼球手术
16.5,"眼眶内容物剜出术
",16,眼眶和眼球手术
15.0,"眼外肌或腱的诊断性操作
",15,眼外肌手术
15.01,"眼外肌或腱的活组织检查
",15,眼外肌手术
15.09,"眼外肌和腱的其他诊断性操作
",15,眼外肌手术
15.1,"一条眼外肌从眼球暂时脱离术
",15,眼外肌手术
15.11,"一条眼外肌的后徙术
",15,眼外肌手术
15.12,"一条眼外肌的前徙术
",15,眼外肌手术
15.13,"一条眼外肌的部分切除术
",15,眼外肌手术
15.19,"一条眼外肌从眼球暂时脱离的其他手术
排除：眼肌移位术（15.5）
",15,眼外肌手术
15.2,"一条眼外肌的其他手术
",15,眼外肌手术
16.51,"去除眼眶内容物剜出术伴去除邻近结构根治性眶内容上颌骨切除术
",16,眼眶和眼球手术
16.52,"眼眶内容物剜出术伴治疗性去除眶骨
",16,眼眶和眼球手术
16.59,"其他眼眶内容物剜出术眼眶内容物剜出术NOS眼眶内容物剜出术伴颞肌移植
",16,眼眶和眼球手术
16.6,"眼球去除术后二期操作
排除：同时伴：　眼球摘除术（16.41-16.42）　眼球内容物剜出术（16.31）
",16,眼眶和眼球手术
16.61,"二期眼植入物置入
",16,眼眶和眼球手术
16.62,"眼植入物的修复术和再置入术
",16,眼眶和眼球手术
16.63,"用移植物的眼摘除腔修复术
",16,眼眶和眼球手术
16.64,"眼摘除腔的其他修复术
",16,眼眶和眼球手术
16.65,"内容物剜出腔的二期移植物置入术
",16,眼眶和眼球手术
16.66,"内容物剜出腔的其他修复术
",16,眼眶和眼球手术
16.69,"眼球去除后的其他二期操作
",16,眼眶和眼球手术
16.7,"去除眼或眼眶的植入物
",16,眼眶和眼球手术
16.71,"去除眼植入物
",16,眼眶和眼球手术
16.72,"去除眼眶植入物
",16,眼眶和眼球手术
,,,
15.21,"一条眼外肌的延长术
",15,眼外肌手术
15.22,"一条眼外肌的缩短术
",15,眼外肌手术
15.29,"其他
",15,眼外肌手术
15.3,"两条或两条以上眼外肌暂时从眼球脱离的手术，单眼或双眼
",15,眼外肌手术
15.4,"两条或两条以上眼外肌的其他手术.单眼或双眼
",15,眼外肌手术
15.5,"眼外肌移位术
排除：为睑下垂矫正术的眼外肌移化术（08.31-08.36）
",15,眼外肌手术
15.6,"眼外肌手术后的修复术
",15,眼外肌手术
16.8,"眼球和眼眶损伤修补术
",16,眼眶和眼球手术
16.81,"眼眶伤口修补术
排除：眼眶骨折复位术（76.78-76.79）眼外肌修补术（15.7）
",16,眼眶和眼球手术
16.82,"眼球破裂修补术多种眼结构修补术
排除：裂伤修补术：　角膜（11.51-11.59）　巩膜（12.81）
",16,眼眶和眼球手术
16.89,"眼球或眼眶损伤的其他修补术
",16,眼眶和眼球手术
16.9,"眼眶和眼球的其他手术
排除：眼冲洗术（96.51）处方和安装低视力辅助装置（95.31-95.33）去除：　假眼NEC（97.31）　不切开的眼非穿透性异物（98.21）
",16,眼眶和眼球手术
16.91,"球后注射治疗性药物
排除：放射照相的对比剂注射（87.14）视睫状神经注射（12.79）
",16,眼眶和眼球手术
16.92,"眼眶病损切除术
排除：眼眶活组织检查（16.23）
",16,眼眶和眼球手术
16.93,"眼病损切除术，未特指结构
排除：眼活组织检查NOS（16.23）
",16,眼眶和眼球手术
16.98,"眼眶其他手术
",16,眼眶和眼球手术
14.0,"去除眼后节异物
排除：去除手术植入物（14.6）
",14,视网膜、脉络膜、玻璃体和后房手术
14.00,"去除眼后节异物NOS
",14,视网膜、脉络膜、玻璃体和后房手术
14.01,"用磁吸法去除眼后节异物
",14,视网膜、脉络膜、玻璃体和后房手术
14.02,"不用磁吸法去除眼后节异物
",14,视网膜、脉络膜、玻璃体和后房手术
14.1,"视网膜、脉络膜、玻璃体和后房诊断性操作
",14,视网膜、脉络膜、玻璃体和后房手术
14.11,"玻璃体诊断性抽吸
",14,视网膜、脉络膜、玻璃体和后房手术
14.19,"视网膜、脉络膜、玻璃体和后房的其他诊断性操作
",14,视网膜、脉络膜、玻璃体和后房手术
,,,
,,,
26.0,"涎腺或管的切开术
",26,涎腺和管的手术
26.1,"涎腺和管的诊断性操作
",26,涎腺和管的手术
26.11,"闭合性 [针吸] 涎腺或管的活组织检查
",26,涎腺和管的手术
26.12,"开放性涎腺或管的活组织检查
",26,涎腺和管的手术
26.19,"涎腺和管的其他诊断性操作
排除：涎腺X线检查（87.09）
",26,涎腺和管的手术
26.2,"涎腺病损切除术
",26,涎腺和管的手术
26.21,"涎腺囊肿袋形缝合术 [造袋术] 
",26,涎腺和管的手术
26.29,"涎腺病损的其他切除术
排除：涎腺活组织检查（26.11-26.12）涎腺瘘管切除术（26.42）
",26,涎腺和管的手术
26.3,"涎腺切除术
",26,涎腺和管的手术
26.30,"涎腺切除术NOS
",26,涎腺和管的手术
26.31,"部分涎腺切除术
",26,涎腺和管的手术
26.32,"全部涎腺切除术涎腺病损整块切除术根治性涎腺切除术
",26,涎腺和管的手术
26.4,"涎腺或管修补术
",26,涎腺和管的手术
26.41,"涎腺裂伤缝合术
",26,涎腺和管的手术
83.0,"肌、腱、筋膜和黏液囊切开术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.01,"腱鞘探查术腱鞘切开术腱鞘米粒样小体去除术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.02,"肌切开术
排除：83.02
",83,肌、腱、筋膜和黏液囊手术，除外手
83.03,"黏液囊切开术去除黏液囊钙质沉积物
排除：黏液囊抽吸（经皮）（83.94）
",83,肌、腱、筋膜和黏液囊手术，除外手
83.09,"软组织的其他切开术筋膜切开术
排除：单纯皮肤和皮下组织切开术（86.01-86.09）
",83,肌、腱、筋膜和黏液囊手术，除外手
83.1,"肌、腱和筋膜切断术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.11,"跟腱切断术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.12,"髋部内收肌腱切断术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.13,"其他腱切断术腱膜切断术腱切断术肌腱松解术肌腱横断术腱切断用于胸出口减压术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.14,"筋膜切断术筋膜切断术髂胫束切断术筋膜剥脱术福耳克曼挛缩松解术，用筋膜切断术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.19,"软组织的其他切断术肌切断术肌松解术肌切开术用于胸出口减压术肌切开伴切断术斜角肌切断术肌横断术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.2,"肌、腱、筋膜和黏液囊的诊断性操作，包括手
",83,肌、腱、筋膜和黏液囊手术，除外手
83.21,"软组织活组织检查
排除：胸壁活组织检查（34.23）皮肤和皮下组织的活组织检查（86.11）
",83,肌、腱、筋膜和黏液囊手术，除外手
,,,
26.42,"涎腺瘘闭合术
",26,涎腺和管的手术
26.49,"涎腺或管的其他修补术和整形术涎腺造口术涎腺或管的整形修补术NOS涎腺管口移植术
",26,涎腺和管的手术
26.9,"涎腺或管的其他手术
",26,涎腺和管的手术
26.91,"涎腺管探通术
",26,涎腺和管的手术
83.29,"肌、腱、筋膜和黏液囊的其他诊断性操作，包括手的
排除：标本的显微镜检查（91.51-91.59）软组织X线检查（87.09，87.38-87.39，88.O9，88.35.88.37）肌热影像图（88.84）
",83,肌、腱、筋膜和黏液囊手术，除外手
83.3,"肌、腱、筋膜和黏液囊病损的切除术
排除：软组织活组织检查（83.21）
",83,肌、腱、筋膜和黏液囊手术，除外手
83.31,"腱鞘病损切除术腱鞘神经节切除术，除外手
",83,肌、腱、筋膜和黏液囊手术，除外手
83.32,"肌病损切除术切除术：　异位骨　福耳克曼挛缩的肌瘢痕松解术　骨化性肌炎
",83,肌、腱、筋膜和黏液囊手术，除外手
83.39,"其他软组织病损的切除术贝克囊肿切除术
排除：黏液囊切除术（83.5）皮肤和皮下组织病损的切除术（86.3）滑膜切除术（80.70-80.79）
",83,肌、腱、筋膜和黏液囊手术，除外手
83.4,"肌、腱和筋膜的其他切除术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.41,"肌腱切除术用做移植物
",83,肌、腱、筋膜和黏液囊手术，除外手
83.42,"其他腱切除术切除术：　腱膜　腱鞘　腱鞘切除术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.43,"肌或筋膜切除术用做移植物
",83,肌、腱、筋膜和黏液囊手术，除外手
83.44,"其他筋膜切除术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.45,"其他肌肉切除术肌清创术NOS斜角肌切除术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.49,"软组织的其他切除术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.5,"黏液囊切除术
",83,肌、腱、筋膜和黏液囊手术，除外手
98.0,"消化系统管腔内异物的不切开去除
排除：去除治疗性装置（97.51-97.59）
",98,非手术性去除异物或结石
98.01,"口腔内异物的不切开去除
",98,非手术性去除异物或结石
98.02,"食管管腔内异物的不切开去除
",98,非手术性去除异物或结石
98.03,"胃和小肠管腔内异物的不切开去除
",98,非手术性去除异物或结石
98.04,"大肠管腔内异物的不切开去除
",98,非手术性去除异物或结石
98.05,"直肠和肛门管腔内异物的不切开去除
",98,非手术性去除异物或结石
98.1,"其他部位管腔内异物的不切开去除
排除：去除治疗性装置（97.31-97.49，97.61-97.89）
",98,非手术性去除异物或结石
98.11,"耳腔内异物的不切开去除
",98,非手术性去除异物或结石
98.12,"鼻腔内异物的不切开去除
",98,非手术性去除异物或结石
83.6,"肌、腱和筋膜的缝合术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.61,"腱鞘缝合术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.62,"腱延迟性缝合术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.63,"回旋肌环带修补术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.64,"腱的其他缝合术跟腱缝合术腱膜缝合术
排除：肌腱延迟性缝合术（83.62）
",83,肌、腱、筋膜和黏液囊手术，除外手
83.65,"肌或筋膜的其他缝合术腹直肌分离修补术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.7,"肌和腱重建术
排除：肌和腱重建术同时行关节成形术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.71,"腱前徙术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.72,"腱后徙术
",83,肌、腱、筋膜和黏液囊手术，除外手
,,,
98.13,"咽管腔内异物的不切开去除
",98,非手术性去除异物或结石
98.14,"喉管腔内异物的不切开去除
",98,非手术性去除异物或结石
98.15,"气管和支气管管腔内异物的不切开去除
",98,非手术性去除异物或结石
98.16,"子宫腔内异物的不切开去除
排除：取出子宫内避孕装置（97.71）
",98,非手术性去除异物或结石
98.17,"阴道内异物的不切开去除
",98,非手术性去除异物或结石
98.18,"人工造口管腔内异物的不切开去除
",98,非手术性去除异物或结石
98.19,"尿道管内异物的不切开去除
",98,非手术性去除异物或结石
83.73,"腱再附着
",83,肌、腱、筋膜和黏液囊手术，除外手
83.74,"肌再附着
",83,肌、腱、筋膜和黏液囊手术，除外手
83.75,"腱转移或移植术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.76,"其他肌腱移位术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.77,"肌转移或移植术肌移植的福耳克曼挛缩松解术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.79,"其他肌移位术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.8,"肌、腱和筋膜其他整形术
排除：肌、腱和筋膜整形术同时伴关节成形术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.81,"肌腱移植
",83,肌、腱、筋膜和黏液囊手术，除外手
83.82,"肌或筋膜移植
",83,肌、腱、筋膜和黏液囊手术，除外手
83.83,"肌腱滑轮重建术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.84,"畸形足松解术，NEC畸形足埃文斯手术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.85,"其他肌或腱长度的改变胭绳肌腱延伸术跟腱缩短术整形性跟腱切开术肌腱折叠术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.86,"股四头肌成形术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.87,"肌其他整形术肌肉成形术肌肉成形术
",83,肌、腱、筋膜和黏液囊手术，除外手
97.0,"胃肠装置的非手术性置换
",97,治疗性装置的置换和去除
97.01,"（鼻-）胃或食管造口术导管置换
",97,治疗性装置的置换和去除
97.02,"胃造口导管置换
",97,治疗性装置的置换和去除
97.03,"小肠导管或肠造口术装置置换
",97,治疗性装置的置换和去除
97.04,"大肠导管或肠造口术装置置换
",97,治疗性装置的置换和去除
97.05,"胆管或胰管内支架（管）的置换
",97,治疗性装置的置换和去除
97.1,"肌肉骨骼和体被系统装置的非手术性置换
",97,治疗性装置的置换和去除
97.11,"置换上肢石膏管型
",97,治疗性装置的置换和去除
97.12,"置换下肢石膏管型
",97,治疗性装置的置换和去除
97.13,"置换其他石膏管型
",97,治疗性装置的置换和去除
97.14,"置换肌肉骨骼固定的其他装置
",97,治疗性装置的置换和去除
97.15,"置换伤口引流管
",97,治疗性装置的置换和去除
97.16,"置换伤口填塞或引流物
排除：重新填塞：　牙齿伤口（97.22）　外阴伤口（97.26）
",97,治疗性装置的置换和去除
97.2,"其他非手术性置换
",97,治疗性装置的置换和去除
98.2,"非切开性去除其他异物
排除：去除管腔内的异物（98.01-98.19）
",98,非手术性去除异物或结石
98.20,"去除异物NOS
",98,非手术性去除异物或结石
98.21,"眼表浅异物的不切开去除
",98,非手术性去除异物或结石
98.22,"头和颈部其他异物的不切开去除眼睑或结膜嵌入异物的不切开去除
",98,非手术性去除异物或结石
98.23,"外阴异物的不切开去除
",98,非手术性去除异物或结石
98.24,"阴囊或阴茎异物的不切开去除
",98,非手术性去除异物或结石
98.25,"躯干其他异物不切开去除，除外阴囊，阴茎或外阴
",98,非手术性去除异物或结石
83.88,"腱的其他整形术肌腱成形术腱固定术腱固定术腱成形术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.89,"筋膜的其他整形术筋膜延伸术筋膜成形术筋膜折叠术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.9,"肌、腱、筋膜和黏液囊的其他手术
排除：非手术性：　操作（93.25-93.29）　伸展（拉长）（93.27-93.29）
",83,肌、腱、筋膜和黏液囊手术，除外手
83.91,"肌、腱、筋膜和黏液囊粘连的松解术
排除：用于跗管综合征（04.44）
",83,肌、腱、筋膜和黏液囊手术，除外手
83.92,"骨骼肌刺激器的置入或置换骨骼肌植入、置入、放置或置换：　电极　刺激器
",83,肌、腱、筋膜和黏液囊手术，除外手
83.93,"去除骨骼肌刺激器
",83,肌、腱、筋膜和黏液囊手术，除外手
83.94,"黏液囊抽吸术
",83,肌、腱、筋膜和黏液囊手术，除外手
83.95,"其他软组织抽吸
排除：皮肤和皮下组织软组织抽吸（86.01）
",83,肌、腱、筋膜和黏液囊手术，除外手
83.96,"黏液囊治疗性药物注入
",83,肌、腱、筋膜和黏液囊手术，除外手
83.97,"腱治疗性药物注入
",83,肌、腱、筋膜和黏液囊手术，除外手
,,,
97.21,"鼻填塞物的置换
",97,治疗性装置的置换和去除
97.22,"牙填塞物的置换
",97,治疗性装置的置换和去除
97.23,"气管造口导管的置换
",97,治疗性装置的置换和去除
97.24,"阴道隔膜置换和再装
",97,治疗性装置的置换和去除
97.25,"其他阴道子宫托的置换
",97,治疗性装置的置换和去除
97.26,"阴道或外阴填塞或引流物的置换
",97,治疗性装置的置换和去除
97.29,"其他非手术性置换
",97,治疗性装置的置换和去除
97.3,"非手术性去除头和颈部治疗性装置
",97,治疗性装置的置换和去除
97.31,"去除眼假体
排除：去除眼植入物（16.71）去除眼眶植入物（16.72）
",97,治疗性装置的置换和去除
98.26,"手异物的不切开去除
",98,非手术性去除异物或结石
98.27,"上肢异物的不切开去除，除外手
",98,非手术性去除异物或结石
98.28,"足异物的不切开去除
",98,非手术性去除异物或结石
98.29,"下肢异物的不切开去除，除外足
",98,非手术性去除异物或结石
83.98,"其他软组织局部作用治疗性药物注入
排除：皮下或肌内注射（99.11-99.29）
",83,肌、腱、筋膜和黏液囊手术，除外手
96.0,"胃肠道和呼吸道的非手术性插管术
",96,非手术性插管术和冲洗术
96.01,"鼻咽导气管的置入
",96,非手术性插管术和冲洗术
96.02,"口咽导气管置入
",96,非手术性插管术和冲洗术
96.03,"食管阻塞导气管置入
",96,非手术性插管术和冲洗术
96.04,"气管内插管
",96,非手术性插管术和冲洗术
96.05,"呼吸道的其他插管术
排除：支气管装置或物质的内镜下置入或置换（33.71，33.79）
",96,非手术性插管术和冲洗术
96.06,"森斯塔管置入食管填塞
",96,非手术性插管术和冲洗术
96.07,"其他（鼻-）胃管置入插管术，为了减压术
排除：为了营养物质的肠内输注（96.6）
",96,非手术性插管术和冲洗术
96.08,"（鼻-）肠管置入米勒-阿博特管（为了减压术）
",96,非手术性插管术和冲洗术
96.09,"直肠导管置入直肠导管置换
",96,非手术性插管术和冲洗术
96.1,"其他非手术性置入
排除：鼻泪管插管术（09.44）
",96,非手术性插管术和冲洗术
96.11,"外耳道填塞
",96,非手术性插管术和冲洗术
96.14,"阴道填塞
",96,非手术性插管术和冲洗术
96.15,"阴道塑模置入
",96,非手术性插管术和冲洗术
97.32,"去除鼻填塞物
",97,治疗性装置的置换和去除
97.33,"去除牙钢丝栓结术
",97,治疗性装置的置换和去除
97.34,"去除牙填塞物
",97,治疗性装置的置换和去除
97.35,"去除牙假体
",97,治疗性装置的置换和去除
