medname,text,code,name
"网织红细胞计数（reticulocyte ,RET）","【参考范围】Www~MediX~cn成人：i绝对值（22～84）×10^9/L。0111 。百分率：i0.005～0.015（仪器法）。0 。儿童：i百分率0.03～0.06（仪器法）。0 。荧光染色激光流式细胞技术：i 。LFR（低荧光强度比率）：i0.813～0.909（仪器法）。0 。MFR（中荧光强度比率）：i0.072～0.154（仪器法）。0 。HFR（高荧光强度比率）：i0.009～0.043（仪器法）。0【影响因素】Www@MediX@cn标本应严格使用EDTA-K2抗凝静脉血，l不能用肝素或枸橼酸盐抗凝；抽血量1ml，l抽血后立即轻轻颠倒混匀，l注意切勿用力振摇，l以免造成标本溶血。0【临床意义】Www_MediX_cn1.增高11 。11提示骨髓造血功能旺盛，l见于各种增生性贫血（溶血性、i缺铁性、i巨幼细胞性、i急性失血性贫血）及经相应药物治疗有效时；急性溶血时可高达0.6～0.8；急性失血后5～10d网织红细胞达高峰，l2周后恢复正常；恶性贫血或缺铁性贫血使用维生素B12或供铁质后显著增多，l表示有疗效。0 。2.减低11 。11提示骨髓造血功能低下，l见于再生障碍性贫血、i溶血性贫血再生危象时。0典型再生障碍性贫血，l网织红细胞计数常低于0.005。0网织红细胞绝对值＜15×10^9/L为再生障碍性贫血的诊断标准之一。0 。3.采用荧光染色激光流式细胞技术进行RET。1“分群”对肿瘤化疗有一定的指导意义。0肿瘤患者在化疗进程中，l当骨髓受抑制时，lHFR+MFR减低先于WBC和PLT的数目减低；化疗间歇期骨髓造血功能恢复时，lHFR+MFR和RET总数增高先于WBC和PLT；骨髓移植成功患者，lHFR比例较WBC数提前3～5d恢复。0",0101,一般检验
"血小板比积（plateletcrit,PCT）",【参考范围】Www~MediX~cn男：i仪器法0.00108～0.00272（0.108%～0.272%）。0 。女：i仪器法0.00114～0.00282（0.114%～0.282%）。0【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn1.增高11 。11见于骨髓纤维化、i脾切除、i慢粒等。0 。2.减低11 。11见于再障、i化疗后、i血小板减少症等。0,0101,一般检验
浆膜腔液溶菌酶（Lysozyme in SF ),【参考范围】Www~MediX~cn建议各实验室自行建立。0【影响因素】Www@MediX@cn11．标本不宜污染。0 。21．离心后及时处理标本，l如不能及时处理，l应冷冻保存。0【临床意义】Www_MediX_cn11．溶菌酶（Lys1）主要存在于单核细胞、i巨噬细胞、i中性粒细胞及类上皮细胞的溶酶体中。0存在炎症病灶时，l上述细胞释放Lys可使浆膜腔液的Lys1活力增加。0淋巴细胞、i病毒及癌细胞中不含Lys1，l故测定胸腔积液中的Lys1可鉴别诊断良恶性腹腔积液、i胸结核性胸腔积液以及其他病因的胸、i腹腔积液。0 。21．胸腔积液Lys1活性以脓胸最高，l结核其次，l癌肿最低。0各组间差异显著，l但结核、i癌性积液中Lys1活力与正常人血清之间差异不明显。0 。31．结合ADA1及血清Lys1测定，l可提高其鉴别诊断的敏感性和特异性。0,0505,浆膜腔液检验
申克孢子丝菌（Sporotrix schenckii),【参考范围】Www~MediX~cn无【影响因素】Www@MediX@cn无【临床意义】Www_MediX_cn申克孢子丝菌呈世界性分布，l国内分布也很广泛。0本菌在自然环境中主要存在于植物表面，l易从皮肤损伤的局部侵入，l多因接触芦苇、i草原、i木材等造纸原料或腐烂植物而感染。0可引起皮肤、i皮下发生慢性结节或溃疡为特点的真菌病，l病原菌也可侵入肺部和脑脊液。0感染后局部形成急性或慢性肉芽肿样疾病，l临床上可分为以下几种类型：i皮肤型（淋巴管炎型、i固定型、i黏膜型、i血源型），l非皮肤型（病变发生在骨、i眼等处），l一般不侵犯肺及中枢神经系统。0,0604,真菌学检验
X三体和多X 体综合征( X trisomy and many X syndrome ),"【参考范围】Www~MediX~cnX1染色体G1显带带型特征：iX1染色体短臂中段有11条明显的深带，l如竹节状，l远侧段可见l1条窄的、i着色淡的深带。0X1染色体长臂可见4～51条深带，l近中部11条最为明显。0 。本病患者X1染色体比正常人多11条或l1条以上，l为X1染色体三体型或多体型。0本病三体型主要核型为471,11XXX1。0此外还有：i471,11XXX/461,11XX1；147，l1XXX/451,11X；1471,11XXX1/1461,11XX/451,11X1；1471,11XXX/471,11XX1,11+1211等。0本病多体型核型主要有481,11XXXX1；1491,11XXXXX1。0【影响因素】Www@MediX@cn1．细胞培养中无菌操作不严格。0 。2．试剂质量不佳、i培养液的pH1值不符合要求、i秋水仙碱的浓度和加入量的适当与否均影响染色体数量及分散效果。0 。3．显带过程中，l缓冲液的pH1值、i胰酶的作用时间及温度要合理搭配与调整。0 。4．阅片时注意嵌合体、i注意X1染色体数目，l同时须注意X1染色体具有的特殊带纹，l以与C组染色体相区别，l以免误诊。0【临床意义】Www_MediX_cn本病三体型虽比正常者多l1条X染色体，l大多数外表无异常表现，l乳房发育不良，l卵巢功能异常，l月经失调或闭经，l性功能和生育力都正常，l但常见智力发育稍低于正常人，l部分患者患有精神神经症状，l如精神、i运动发育障碍，l对话困难，l以及被害妄想等精神分裂症。0在新生女婴中，lXXX1综合征的发病率约为1/l000，l在女性精神病患者中，l发病率高约4/10001。0本病多体型比正常者多21条或21条以上X1染色体，l通常X染色体数目愈多，l智力损害和发育畸形愈严重，lXXXX1和XXXXX1患者面容类似211三体综合征，l除了骨、i关节等多发畸形外，l还伴有程度不同的智力低下。0",0402,性染色体异常
DNA倍体分析（DNA ploidy analysis ),"【参考范围】Www~MediX~cnDI1判定标准：i 。①1DI=1.0±0.1(10.9～1.0）为二倍体；。②1DI=11.0±0.15（0.85～1.15）为近二倍体；。③1DI=12.0±2CV(11.90～2.10)为四倍体；。④1DI&gt2.101为多倍体。0【影响因素】Www@MediX@cn11．实验应设正常对照，l一般以人外周血淋巴细胞作为正常二倍体参照，l若检测标本为组织，l则应以同种正常组织细胞为参照。0 。21．人为因素造成的死细胞都会影响荧光参数。0死细胞会成为G0／G1期前峰，l可误认为是亚二倍体峰或凋亡峰。0死细胞超过20％，l免疫实验多不可靠。0【临床意义】Www_MediX_cnDNA的非整倍体出现与癌变率和癌前病变增生程度有关，l是癌前病变发生癌变的一个重要指标。0DNA非整倍体出现是鉴别良性与恶性肿瘤的特异性指标：i良性肿瘤和正常组织良性增生不出现DNA非整倍体细胞而恶性肿瘤常可出现异倍体细胞，l实体瘤以超三倍体或多倍体居多。0实体恶性肿瘤的非整倍体出现率＞70%，l淋巴瘤和白血病以亚二倍体居多，l出现率达50%。0交界性肿瘤形态学介于良恶性之间，l难于鉴别。0如果交界性肿瘤出现异倍体即已具有恶性特征，l尽管病理形态学尚不能证实，l也应视为恶性。0非整倍体的肿瘤：i恶性程度高，l复发率高，l转移率高，l预后差。0近二倍体和二倍体肿瘤，l预后差。0但少数肿瘤的DNA1分析对预后无判断价值。0",0707,流式细胞技术检测指标
"P-糖蛋白（P-glycoprotein, P-gP)","【参考范围】Www~MediX~cnP-gP+≤0.05(5%)（血液）。0【影响因素】Www@MediX@cn11．标本最好用EDTA1抗凝，l其次用肝素。0 。21．标本要新鲜采集，l不能发生凝血。0 。31．制备细胞悬液时，l使用标准溶血剂以使红细胞充分溶解。0 。41．血液采集后，l应尽快进行免疫荧光染色和固定，l最迟不能超过6h1。0 。51．标记后的细胞应尽快上机检测，l最迟不能超过72h1。0【临床意义】Www_MediX_cn11.1P-糖蛋白是一种分子量170KD1的跨膜糖蛋白（P170)，l它具有能量依赖性“药泵”功能。0P-gP1既能与药物结合，l又能与ATP结合，lATP1供能，l使细胞内药物泵出细胞外，l减低了细胞内的药物浓度使细胞产生耐药性。0MDR1有两种不同的表型：i对第一次化疗产生的耐药天然性耐药；在化疗过程中产生耐药的获得性耐药。0化疗前MDR高表达的肿瘤，l其化疗作用往往不理想，l化疗前MDR低表达的肿瘤，l对化疗有较好的效果，l化疗后高表达的肿瘤与肿瘤的疗效及复发有关，l如非霍奇金病，l急淋、i慢淋等。0有资料报道，l复发和难治的白血病其P-gP表达增加。0 。21．成人白血病P-gP1表达与预后的关系：i据苏州医学院对成人白血病P-gP检测的报道，l以P-gP≥10％为阳性：iP-gP+的AML完全缓解率明显小于P-gP-的AML1，l而在ALL中无显著性差异；P-gP+的ALL1,11ALL6个月复发率高于P-gP患者，lPg+患者的平均无病生存期较P-gP-者短，l提示P-gP过度表达是成人AL的不良预后因素，l是判断疗效及早期复发的一个重要指标。0",0707,流式细胞技术检测指标
白血病免疫分型( leukaemia immunophenotyping),【参考范围】Www~MediX~cn正常值≤0.201(20%）。0【影响因素】Www@MediX@cn骨髓或外周血白细胞要用PBS1稀释至1×10^6/ml后进行免疫标记，l并采用CD45/SSC设门进行分析，l以避免细胞碎片、i死细胞及红细胞的污染，l同时需设同型对照及阴性对照，l减少假阳性。0【临床意义】Www_MediX_cn白血病免疫分型的目的首先是有助于白血病的临床治疗、i药物的选择和预后的判断，l其次是确定具有不同发病机制的白血病亚群，l探索发病原理。0现用的FAB分型已满足不了上述的要求。0随着MIC型的临床应用，l特别是免疫分型的不断深入，l对白血病诊断、i治疗、i预后的判断，l微量残留的检测以及发病机制的研究都发挥了较重要的作用。0 。11．弥补FAB分型的不足1111FAB对ALL的分辨能力有限。0仅将ALL分为L1、iL2、iL3型。0已经证实小淋巴细胞L1型和多型性L2型对临床治疗没有帮助，l也没有发现免疫学和遗传学的差异。0免疫分型不仅准确地将ALL分为T-ALL和B-ALL1，l而是将B-ALL进一步分为Pro-B（B-I）、i普通B（B-Ⅱ）、iPre-B1(1B-Ⅲ）和成熟B(B-Ⅳ）。0 。21．诊断仅表达个别非本系列相关抗原的急性白血病（LY+1-ALL、iMY+1-ALL)1，l通过免疫分型，l可诊断表达个别淋巴细胞系抗原的急性髓系白血病（LY+1-ALL）。0其临床特征，l预后转归与LY--AMY、iMY--ALL1不同，l应采用不同的治疗策略，l故免疫分型为白血病治疗措施的个体化提供了依据。0 。31．急性双系或双表型白血病的诊断11急性混合细胞白血病指急性白血病髓系和淋巴细胞系均受累的一个亚型，l是一种少见类型的白血病。0常分为双表型、i双系列型、i双克隆型，l其中双表型、i双系列型较常见。0双表型是指同一白血病细胞群，l同时表达髓系和淋巴细胞系标记；双系列型指存在两种或两种以上的细胞亚群，l分别表达淋系和髓系标记。0中科院血研所秘营昌认为采用兼顾髓、i淋两系的DOAP1方案疗效较好，l而开始即采用AML1治疗方案的患者疗效多较差。0由于BAL是一种起源较早的疾病，l预防较差。0其诊断率的提高需要较全面的免疫表型（尤其是系列特异性较强的标记）检查，l而准确的诊断为有效治疗方案的探讨和制定提供了依据。0,0707,流式细胞技术检测指标
HLA-B27 ( human leukocyte antigen B27 ),【参考范围】Www~MediX~cn不同试剂参考范围不同。0【影响因素】Www@MediX@cnBD1建议在每一次测试样本前，l同批处理一个已知HLA-B27阳性和HLA-B27阴性的样本，l作为测试系统的质控品。0同时要求：i 。11．获取的细胞中至少有2％为T淋巴细胞，l以保证软件能够设门。0 。21.1CD3+和CD3-细胞群要能清楚分开，l软件能够识别。0【临床意义】Www_MediX_cnHLA-B27抗原的表达与强直性脊椎炎有高度相关性，l超过90％的强直性脊椎炎患者其HLA-B27抗原表达为阳性，l普通人群中仅5%～10%为阳性，l而强直性脊椎炎由于症状与许多疾病相似而难以确诊，l因此HLA-B27的检测在病情的诊断中有着重要意义。0此外，l许多其他的疾病与HLA-B27抗原的表达有或多或少的相关性，l比如Reiter’s1综合征，lHLA-B27阳性率70%～90%；银屑病性关节炎，lHLA-B27阳性率为50%～60%；葡萄膜炎，lHLA-B27阳性率为40%～50％等。0因此HLA-B27的检测在这些疾病的诊断中是一个非常有价值的指标。0,0707,流式细胞技术检测指标
红细胞形态（red cell morphology）,"【参考范围】Www~MediX~cn见临床意义。0【影响因素】Www@MediX@cn见临床意义。0【临床意义】Www_MediX_cn常见红细胞形态异常：i 。 。1.	红细胞大小异常。（1）	小红细胞（microcyte）：i直径&lt6μm，l厚度薄，l常见与缺铁性贫血。0 。（2）	大红细胞（macrocyte）:直径&gt10μm,1巨红细胞(megalocyte)直径&gt15μm,1超巨红细胞(extra　megalocyte)直径&gt20μm：i体积大,1常见于维生素B12或叶酸缺乏引起的巨幼红细胞性贫血。0 。（3）	红细胞大小不均（anisocytosis）：i大小相差悬殊（常在1倍以上），l常见于各种增生性贫血，l但不见于再生障碍性贫血。0 。 。2.红细胞形态异常。（1）球性红细胞（spherocyte）：i直径缩小（常＜6μm），l厚度增加，l常见于遗传性球形红细胞增多症（一般大于25%）、i自身免疫性溶血性贫血。0 。（2）靶形红细胞（target1cell）：i呈靶形，l主要见于珠蛋白生成障碍性贫血、i某些血红蛋白病、i脾切除术后及肝病等。0 。（3）椭圆形红细胞（elliptocyte）：i长径增大，l短径缩小，l呈椭圆形，l见于遗传性或获得性椭圆形红细胞增多症（常多于25%），l也可见于巨幼红细胞性贫血及恶性贫血。0 。（4）镰形红细胞（sickle1cell）：i如镰刀形、i柳叶状等，l主要见于镰形红细胞性贫血。0 。（5）红细胞缗线状形成（erythrocye1rouleaux1formation）：i呈平行叠串状排列，l见于骨髓瘤、i高球蛋白血症、i高纤维蛋白血症等。0 。（6）碎裂红细胞（schizocyte）：i多见于弥散性血管内凝血（DIC）、i微血管病性溶血、i癌转移、i心脏瓣膜病、i尿毒症、i重症缺铁性贫血等。0 。（7）棘性红细胞（acanthocyte）：i见于先天性无β-脂蛋白血症、i酒精性肝硬化合并融血状态、i肾功能衰竭、i红细胞丙酮酸激酶缺乏症（PKD）、i某些病例使用肝素后。0 。（8）口形红细胞（stomatocyte）：i见于遗传性口形红细胞增多症、i酒精中毒等。0 。（9）咬痕红细胞（bite1cell，ldegmacyte）：i见于Heinz体贫血、i不稳定血红蛋白病、i珠蛋白生成障碍性贫血等。0 。（10）泪滴形红细胞（tear1drop1cell，ldacryocyte）：i见于骨髓增殖性疾病、i恶性贫血、i珠蛋白生成障碍性贫血等。0 。（11）半月形红细胞：i见于疟疾、i某些增生性贫血等。0 。 。3.红细胞染色异常。红细胞染色深浅反映着血红蛋白含量。0 。（1）低色素性（hypochromic）：i红细胞内含血红蛋白减少，l见于缺铁性贫血及其他低色素性贫血。0 。（2）高色素性（hyperchromic）：i红细胞内含血红蛋白较多，l多见于巨幼红细胞性贫血。0 。（3）嗜多色性（polychromatic）：i是未完全成熟的红细胞、i呈灰蓝色，l体积稍大，l见于骨髓造红细胞功能旺盛的增生性贫血。0 。 。4.红细胞结构异常。（1）嗜碱性点彩红细胞(basophilic1stippling1cell)：i见于重金属（铅、i铋、i银等）中毒、i硝基苯、i苯胺等中毒及溶血性贫血、i恶性肿瘤等。0 。（2）卡波环（Cabot1ring）：i可能是幼红细胞核膜的残余物，l见于溶血性贫血、i脾切除术后、i某些增生性贫血。0 。（3）何-乔小体（Howell-Jolly1bodies）：i可能是细胞核的残余物，l见于巨幼红细胞性贫血、i溶血性贫血及脾切除术后。0",0101,一般检验
"自然杀伤细胞（NK）细胞(nature kill cell, CD3-／CD16＋56+)",【参考范围】Www~MediX~cnCD3-／CD16＋56+:0.05～0.10(5%～10%）。0【影响因素】Www@MediX@cn11．标本最好用EDTA1抗凝，l其次用肝素。0 。21．标本要新鲜采集，l不能发生凝血。0 。31．制备细胞悬液时，l使用标准溶血剂以使红细胞充分溶解。0 。41．血液采集后，l应尽快进行免疫荧光染色和固定，l最迟不能超过6h1。0 。51．标记后的细胞应尽快上机检测，l最迟不能超过72h1。0【临床意义】Www_MediX_cn自然杀伤细胞（NK）细胞在体内具有免疫监视功能，l对癌的生长及转移具有抑制作用。0许多临床资料表明，l胃、i乳腺、i卵巢、i肺癌及白血病等患者NK细胞功能低下。0研究发现恶性脑瘤、i胃及直肠癌患者外周血NK活性的测定值都低于正常对照组，l其中晚期癌症患者下降尤为显著，l提示NK活性与癌症的发生，l发展及预后相关。0,0707,流式细胞技术检测指标
